,Unnamed: 0,Unnamed: 0.1,Building,ClientMacAddr,Level,lat,lng,localtime,datetime,waiting_time
1038,22812,93595,TPS2,fc:64:3a:ed:a2:d0,Level 3,-22.81449237,-43.24720195,50:12.2,50:12.2,26.88778333
1044,23065,94487,TPS2,00:1a:13:79:15:98,Level 3,-22.81426255,-43.24728702,50:45.1,50:45.1,78.8942
1048,23136,94771,TPS2,58:d9:c3:48:69:09,Level 3,-22.81450988,-43.24726877,50:55.6,50:55.6,0
1057,23497,95941,TPS2,00:57:c1:ee:84:00,Level 3,-22.8142986,-43.24727873,51:37.6,51:37.6,0
1058,23516,96025,TPS2,a8:96:75:cc:7a:ab,Level 3,-22.81429234,-43.24722419,51:39.5,51:39.5,0.7417
1060,23548,96147,TPS2,a8:96:75:18:8b:50,Level 3,-22.81433309,-43.2471401,51:42.2,51:42.2,16.24276667
1063,23616,96367,TPS2,70:fd:46:9f:9d:ba,Level 3,-22.81417879,-43.24729508,51:49.3,51:49.3,23.81151667
1065,23656,96503,TPS2,a8:96:75:75:4e:44,Level 3,-22.81444771,-43.24737969,51:55.5,51:55.5,264.6967667
1066,23759,96807,TPS2,00:df:e3:39:5e:9e,Level 3,-22.81415093,-43.24744878,52:08.0,52:08.0,73.1779
1081,24074,97795,TPS2,70:fd:46:d1:24:30,Level 3,-22.8144725,-43.2472059,52:37.9,52:37.9,1.67E-05
1092,24300,98561,TPS2,a8:16:d0:6c:41:6d,Level 3,-22.81438778,-43.24748363,53:03.5,53:03.5,0
1095,24442,99087,TPS2,00:bb:3a:54:d2:76,Level 3,-22.8141685,-43.24715073,53:18.6,53:18.6,52.05633333
1097,24594,99625,TPS2,30:4b:07:c3:5a:af,Level 3,-22.81450555,-43.24751505,53:34.2,53:34.2,46.66955
1108,24929,100771,TPS2,4c:b1:99:9d:df:b5,Level 3,-22.81432865,-43.24748552,54:09.8,54:09.8,26.65743333
1111,24992,101007,TPS2,f4:06:16:d9:4f:f9,Level 3,-22.81429922,-43.24755579,54:17.8,54:17.8,77.78913333
1112,24997,101027,TPS2,fc:64:3a:49:c2:18,Level 3,-22.8143033,-43.24719221,54:18.5,54:18.5,147.2562167
1114,25174,101647,TPS2,48:49:c7:94:d1:82,Level 3,-22.81432984,-43.24743022,54:38.7,54:38.7,0
1118,25298,102081,TPS2,10:98:c3:bc:b4:8b,Level 3,-22.8141602,-43.2475545,54:50.8,54:50.8,0
1122,25486,102745,TPS2,80:58:f8:71:eb:88,Level 3,-22.8143625,-43.24716402,55:12.5,55:12.5,6.309733333
1131,25960,104347,TPS2,04:92:26:50:96:dd,Level 3,-22.81416592,-43.24715697,56:03.4,56:03.4,193.12805
1135,26053,104667,TPS2,40:98:ad:4c:9a:a1,Level 3,-22.81449076,-43.24747206,56:14.0,56:14.0,0.163016667
1144,26391,105727,TPS2,38:9a:f6:69:c8:3f,Level 3,-22.81449903,-43.24727782,56:48.0,56:48.0,20.5173
1147,26520,106139,TPS2,70:81:eb:8e:65:ca,Level 3,-22.8142077,-43.24713486,57:00.5,57:00.5,0
1157,26752,106901,TPS2,70:5a:ac:38:cf:e3,Level 3,-22.81422838,-43.24743443,57:24.1,57:24.1,0
1169,27148,108286,TPS2,44:91:60:3e:0b:a0,Level 3,-22.81430619,-43.24713402,58:08.7,58:08.7,7.886283333
1175,27232,108599,TPS2,50:92:b9:47:82:84,Level 3,-22.81450882,-43.24731398,58:18.3,58:18.3,227.3499167
1177,27262,108703,TPS2,fc:2a:9c:6f:9c:10,Level 3,-22.81417556,-43.24730511,58:21.3,58:21.3,0
1180,27361,109068,TPS2,fc:64:3a:3f:71:f0,Level 3,-22.8144863,-43.24756225,58:32.3,58:32.3,81.13541667
1184,27503,109517,TPS2,20:47:da:7a:60:e1,Level 3,-22.81446516,-43.24716666,58:45.1,58:45.1,164.2365
1188,27650,110023,TPS2,7c:8b:b5:72:60:e9,Level 3,-22.8145006,-43.24755521,58:59.6,58:59.6,6.67E-05
1191,27698,110175,TPS2,70:ef:00:d1:c3:a8,Level 3,-22.81427687,-43.24741418,59:04.5,59:04.5,4.08995
1200,27819,110533,TPS2,7c:8b:b5:63:a9:91,Level 3,-22.81419618,-43.24717943,59:15.8,59:15.8,0.161316667
1201,27826,110557,TPS2,44:91:60:42:c2:75,Level 3,-22.81447383,-43.24720918,59:16.6,59:16.6,0
1210,28007,111181,TPS2,2c:f0:ee:f0:b3:f6,Level 3,-22.81441514,-43.24750738,59:34.1,59:34.1,10.19771667
1211,28011,111199,TPS2,50:bc:96:87:c4:fa,Level 3,-22.81441275,-43.24754358,59:34.7,59:34.7,24.58095
1213,28101,111495,TPS2,d0:04:01:0c:a5:e8,Level 3,-22.81450692,-43.2474714,59:44.3,59:44.3,5981.641467
1218,28239,111985,TPS2,8c:f1:12:4a:6c:db,Level 3,-22.81416259,-43.2473484,59:57.2,59:57.2,144.33255
1231,28521,112793,TPS2,ac:f6:f7:c9:9f:ce,Level 3,-22.81450826,-43.24727892,00:20.6,00:20.6,0
1241,28746,113525,TPS2,88:66:a5:8e:e0:c3,Level 3,-22.81428516,-43.24755815,00:43.2,00:43.2,44.01386667
1248,29009,114359,TPS2,d0:77:14:09:9a:89,Level 3,-22.81448373,-43.24744964,01:08.8,01:08.8,59.76998333
1250,29054,114523,TPS2,14:96:e5:75:b2:db,Level 3,-22.81449411,-43.24751013,01:16.1,01:16.1,0
1262,29509,116107,TPS2,7c:8b:b5:6f:38:9d,Level 3,-22.81438155,-43.24712882,02:02.8,02:02.8,2.615
1266,29546,116235,TPS2,f0:d7:aa:a0:9c:7f,Level 3,-22.81449106,-43.24718145,02:06.7,02:06.7,1.67E-05
1275,29747,116817,TPS2,00:9d:6b:46:c4:81,Level 3,-22.81442823,-43.24713695,02:24.6,02:24.6,35.07693333
1286,30246,118583,TPS2,a8:16:d0:82:99:41,Level 3,-22.81439492,-43.24711962,03:20.2,03:20.2,15.90998333
1298,30508,119553,TPS2,c0:11:73:cb:f2:5a,Level 3,-22.81447463,-43.24716769,03:50.3,03:50.3,0
1299,30528,119613,TPS2,f4:06:16:81:8e:bd,Level 3,-22.81426747,-43.24727801,03:52.5,03:52.5,66.59916667
1304,30691,120155,TPS2,60:f1:89:18:3f:8d,Level 3,-22.81420309,-43.24714218,04:09.7,04:09.7,33.98898333
1313,30872,120719,TPS2,d4:63:c6:b7:42:c0,Level 3,-22.81430048,-43.24754186,04:28.7,04:28.7,0
1317,31040,121309,TPS2,a8:16:d0:ab:92:e1,Level 3,-22.81440869,-43.24753881,04:46.7,04:46.7,166.069
1319,31075,121453,TPS2,70:fd:46:45:31:da,Level 3,-22.81450569,-43.24748156,04:53.6,04:53.6,0
1322,31179,121778,TPS2,60:d9:c7:1b:1b:e3,Level 3,-22.81446962,-43.24749078,05:03.9,05:03.9,24.00973333
1326,31327,122271,TPS2,7c:03:5e:af:e0:82,Level 3,-22.81451263,-43.24747584,05:20.8,05:20.8,77.5668
1331,31482,122851,TPS2,00:9d:6b:e7:0f:44,Level 3,-22.81441676,-43.2471181,05:45.7,05:45.7,0
1333,31499,122933,TPS2,98:ca:33:a4:0c:35,Level 3,-22.81426022,-43.24739539,05:50.8,05:50.8,0
1336,31534,123057,TPS2,14:60:cb:00:63:6d,Level 3,-22.81442344,-43.24715801,05:56.1,05:56.1,0.151883333
1339,31574,123205,TPS2,d0:04:01:8d:93:04,Level 3,-22.81418043,-43.24725427,06:02.3,06:02.3,14.15221667
1343,31691,123587,TPS2,cc:61:e5:00:74:6f,Level 3,-22.81415281,-43.24726198,06:13.9,06:13.9,9.009216667
1344,31727,123747,TPS2,a8:db:03:12:6f:97,Level 3,-22.81442357,-43.24721079,06:22.0,06:22.0,0
1345,31763,123885,TPS2,f0:d7:aa:a9:52:69,Level 3,-22.81425377,-43.24730619,06:28.8,06:28.8,55.84336667
1347,31876,124293,TPS2,0c:9d:92:0a:48:c7,Level 3,-22.81423708,-43.24715921,06:41.3,06:41.3,1.621266667
1348,31895,124345,TPS2,64:c2:de:43:22:10,Level 3,-22.81419442,-43.2472325,06:42.8,06:42.8,15.56443333
1354,32253,125663,TPS2,0c:e0:dc:82:6c:3b,Level 3,-22.81450494,-43.24720305,07:32.4,07:32.4,24.66323333
1355,32256,125671,TPS2,30:cb:f8:85:0e:76,Level 3,-22.81426466,-43.24724827,07:32.5,07:32.5,0.949766667
1356,32265,125719,TPS2,a4:67:06:b2:99:3f,Level 3,-22.81422971,-43.24713376,07:34.2,07:34.2,24.16568333
1357,32273,125743,TPS2,98:39:8e:6e:65:29,Level 3,-22.81448545,-43.2472148,07:35.1,07:35.1,107.4965167
1360,32412,126244,TPS2,bc:a5:8b:24:4c:e2,Level 3,-22.81440548,-43.2472256,07:50.0,07:50.0,0
1367,32628,127033,TPS2,08:8c:2c:bf:61:41,Level 3,-22.81439424,-43.24713334,08:19.7,08:19.7,211.28675
1379,33063,128555,TPS2,a8:16:d0:3e:35:47,Level 3,-22.81425366,-43.24712416,09:12.3,09:12.3,0
1384,33212,129079,TPS2,7c:8b:b5:0a:e9:43,Level 3,-22.81440855,-43.24719053,09:30.8,09:30.8,1.67E-05
1394,33472,130015,TPS2,a4:50:46:56:ad:67,Level 3,-22.81448306,-43.24740826,10:03.1,10:03.1,25.70886667
1408,33948,131731,TPS2,48:a9:1c:d6:a7:21,Level 3,-22.8144917,-43.24741813,10:59.6,10:59.6,153.8483333
1415,34081,132177,TPS2,fc:64:3a:8a:1a:38,Level 3,-22.81437451,-43.24712331,11:15.0,11:15.0,21.16828333
1419,34143,132387,TPS2,50:92:b9:eb:28:74,Level 3,-22.81416453,-43.24745416,11:19.9,11:19.9,128.3064167
1420,34221,132645,TPS2,80:5a:04:f6:80:73,Level 3,-22.81429176,-43.24742822,11:28.0,11:28.0,7.0581
1422,34382,133183,TPS2,7c:2e:dd:59:80:70,Level 3,-22.81419257,-43.24717721,11:45.9,11:45.9,96.37201667
1439,34821,134605,TPS2,38:9a:f6:63:89:81,Level 3,-22.81443864,-43.24715141,12:27.9,12:27.9,0
1446,35054,135407,TPS2,28:83:35:1c:1d:4d,Level 3,-22.8142155,-43.24727597,12:55.9,12:55.9,10.4536
1456,35415,136583,TPS2,04:54:53:9c:1c:ab,Level 3,-22.81445207,-43.24749259,13:39.9,13:39.9,1.983833333
1461,35567,137147,TPS2,98:09:cf:4f:5e:18,Level 3,-22.81440951,-43.24739444,13:59.4,13:59.4,0
1466,35668,137469,TPS2,00:ae:fa:50:d8:44,Level 3,-22.81415748,-43.24754665,14:11.8,14:11.8,66.0848
1470,35757,137751,TPS2,3c:a1:0d:7a:d1:8f,Level 3,-22.81433931,-43.2471437,14:21.7,14:21.7,6.3176
1476,35935,138377,TPS2,a8:b8:6e:6a:97:d7,Level 3,-22.81437826,-43.24720318,14:41.5,14:41.5,115.7746167
1482,36107,138931,TPS2,7c:8b:b5:88:69:3f,Level 3,-22.81434181,-43.2473034,15:00.3,15:00.3,121.5317167
1483,36122,138979,TPS2,64:70:33:4b:76:cf,Level 3,-22.81426847,-43.247414,15:02.1,15:02.1,0.5093
1513,37057,141715,TPS2,f0:d7:aa:22:c2:62,Level 3,-22.814474,-43.24713821,16:38.0,16:38.0,8.085533333
1517,37181,142151,TPS2,88:64:40:5e:bb:bd,Level 3,-22.81431291,-43.24748229,16:54.0,16:54.0,61.34503333
1540,37663,143789,TPS2,28:83:35:bb:c4:eb,Level 3,-22.81446752,-43.24723478,17:50.1,17:50.1,54.49583333
1542,37694,143913,TPS2,5c:af:06:9e:5d:ae,Level 3,-22.81437387,-43.24729965,17:54.9,17:54.9,7.248966667
1567,38306,145943,TPS2,68:c4:4d:c2:c0:48,Level 3,-22.81444462,-43.24715762,19:06.1,19:06.1,8.5872
1571,38316,145983,TPS2,bc:98:df:d9:7e:d4,Level 3,-22.81446647,-43.24719534,19:07.4,19:07.4,120.7906667
1572,38320,145995,TPS2,dc:bf:e9:5e:c5:33,Level 3,-22.81426266,-43.24750845,19:07.9,19:07.9,110.7581
1576,38382,146233,TPS2,90:73:5a:29:b6:1e,Level 3,-22.81430337,-43.24717125,19:15.0,19:15.0,115.6624
1577,38386,146243,TPS2,60:14:66:3d:e5:23,Level 3,-22.81441321,-43.24717138,19:15.2,19:15.2,1.67E-05
1582,38477,146605,TPS2,50:9e:a7:53:21:a8,Level 3,-22.81450331,-43.24729333,19:28.2,19:28.2,114.6824333
1584,38612,147101,TPS2,30:07:4d:de:c8:9c,Level 3,-22.81433655,-43.24756419,19:47.3,19:47.3,118.1339833
1604,39123,148837,TPS2,70:fd:46:9d:c3:b2,Level 3,-22.81445344,-43.24746076,20:50.1,20:50.1,0
1609,39272,149353,TPS2,80:58:f8:06:53:6c,Level 3,-22.81450927,-43.2473281,21:09.9,21:09.9,139.8417
1611,39282,149395,TPS2,48:49:c7:ad:24:74,Level 3,-22.81449457,-43.24731128,21:12.8,21:12.8,0.949783333
1616,39457,150005,TPS2,b8:c7:5d:f1:5c:3e,Level 3,-22.8145019,-43.24713833,21:36.3,21:36.3,82.00183333
1631,39800,151161,TPS2,a4:d9:90:97:af:e1,Level 3,-22.81444395,-43.24715711,22:17.8,22:17.8,113.3837667
1634,39911,151599,TPS2,3c:a1:0d:87:94:a3,Level 3,-22.814362,-43.24754994,22:37.6,22:37.6,0
1643,40182,152577,TPS2,60:1d:91:1f:f7:d5,Level 3,-22.8143959,-43.24730015,23:20.3,23:20.3,46.00526667
1646,40268,152887,TPS2,64:c2:de:62:ed:75,Level 3,-22.81446648,-43.24716489,23:28.5,23:28.5,222.6015333
1649,40404,153385,TPS2,fc:2d:5e:c4:b7:85,Level 3,-22.8143276,-43.24716405,23:49.2,23:49.2,94.45468333
1652,40548,153893,TPS2,f4:f5:24:18:f3:57,Level 3,-22.81425693,-43.24720568,24:05.5,24:05.5,149.40845
1659,40767,154627,TPS2,14:c2:13:b8:74:d8,Level 3,-22.8141489,-43.24725699,24:33.6,24:33.6,12.54926667
1667,41005,155379,TPS2,98:39:8e:dc:82:81,Level 3,-22.81426084,-43.24728635,25:05.1,25:05.1,100.6928167
1673,41165,155935,TPS2,70:bb:e9:e2:b3:5d,Level 3,-22.81441693,-43.24748801,25:25.2,25:25.2,48.44593333
1679,41261,156295,TPS2,d4:c9:4b:8a:bf:0c,Level 3,-22.81420084,-43.24724578,25:38.4,25:38.4,237.0538167
1683,41398,156793,TPS2,a8:16:d0:d0:3f:3b,Level 3,-22.81419854,-43.24732932,25:58.3,25:58.3,12.38845
1685,41401,156805,TPS2,9a:92:e7:1b:f9:7a,Level 3,-22.81443147,-43.24754401,25:58.8,25:58.8,60.26711667
1693,41553,157279,TPS2,b4:ef:fa:9e:59:b8,Level 3,-22.8144697,-43.24756333,26:15.8,26:15.8,0
1703,41747,158003,TPS2,b0:68:e6:f4:db:8b,Level 3,-22.81434195,-43.24755707,26:41.8,26:41.8,163.5596167
1710,41844,158397,TPS2,fc:64:3a:49:ca:5e,Level 3,-22.8141768,-43.2471614,26:55.3,26:55.3,113.53315
1714,41895,158609,TPS2,3c:bb:fd:89:3a:36,Level 3,-22.81444409,-43.24715431,27:05.2,27:05.2,128.742
1722,42063,159205,TPS2,7c:8b:b5:5b:44:61,Level 3,-22.81429283,-43.24716018,27:28.2,27:28.2,73.80905
1723,42079,159257,TPS2,f4:06:16:92:7f:fc,Level 3,-22.81451472,-43.24728587,27:30.8,27:30.8,0
1735,42418,160507,TPS2,a8:16:d0:ea:dc:83,Level 3,-22.81433392,-43.24722674,28:23.9,28:23.9,2.268033333
1736,42435,160583,TPS2,fc:64:3a:bd:b1:c6,Level 3,-22.81450534,-43.2471544,28:26.4,28:26.4,51.03521667
1741,42572,161111,TPS2,8c:fe:57:b0:94:d6,Level 3,-22.81415611,-43.24754745,28:51.1,28:51.1,50.55711667
1748,42715,161643,TPS2,04:d6:aa:2a:f8:d5,Level 3,-22.81426326,-43.24739008,29:10.5,29:10.5,58.09618333
1749,42730,161703,TPS2,38:9a:f6:ea:66:ab,Level 3,-22.81439728,-43.24755534,29:13.3,29:13.3,0
1762,43004,162673,TPS2,48:49:c7:21:32:b0,Level 3,-22.81446136,-43.24734215,29:55.9,29:55.9,10.93278333
1770,43069,162873,TPS2,48:fd:a3:eb:05:40,Level 3,-22.81415548,-43.24735018,30:05.8,30:05.8,0
1772,43106,162974,TPS2,64:32:a8:0d:2b:f4,Level 3,-22.81439789,-43.24739485,30:11.6,30:11.6,10.03976667
1801,43934,166019,TPS2,cc:c0:79:84:1f:27,Level 3,-22.81449395,-43.24725093,32:24.8,32:24.8,0
1822,44679,168675,TPS2,88:bd:45:f6:3b:f9,Level 3,-22.81446598,-43.24713233,34:24.1,34:24.1,0.692783333
1823,44699,168747,TPS2,70:fd:46:23:4b:ba,Level 3,-22.81437053,-43.24715401,34:28.6,34:28.6,139.8074
1830,44930,169639,TPS2,30:4b:07:c9:04:57,Level 3,-22.81424721,-43.24730354,35:10.8,35:10.8,120.6770667
1840,45404,171414,TPS2,f0:d7:aa:b4:46:31,Level 3,-22.8144761,-43.24716326,36:31.4,36:31.4,99.10043333
1842,45432,171507,TPS2,8c:45:00:af:71:b8,Level 3,-22.8141913,-43.2472811,36:33.8,36:33.8,89.3721
1847,45626,172191,TPS2,a4:d9:31:e4:19:d0,Level 3,-22.81441484,-43.24719196,37:06.0,37:06.0,0
1867,45961,173429,TPS2,a8:db:03:e6:e1:bc,Level 3,-22.81441067,-43.24756335,38:01.9,38:01.9,29.49943333
1872,46069,173773,TPS2,5c:41:5a:a2:e3:a1,Level 3,-22.81449449,-43.24748347,38:17.7,38:17.7,28.89985
1877,46143,174057,TPS2,7c:b9:60:1e:05:47,Level 3,-22.81445351,-43.24745018,38:30.6,38:30.6,145.2851833
1878,46168,174133,TPS2,f0:d7:aa:14:58:f8,Level 3,-22.81431403,-43.24723968,38:34.4,38:34.4,70.78811667
1901,46766,176277,TPS2,7c:8b:b5:20:be:d1,Level 3,-22.81443364,-43.24742456,40:13.2,40:13.2,27.5663
1908,46804,176401,TPS2,30:96:fb:a0:0c:0d,Level 3,-22.81436421,-43.24736662,40:19.1,40:19.1,83.64103333
1909,46815,176449,TPS2,4c:ed:fb:b8:c5:84,Level 3,-22.8144577,-43.24721352,40:22.3,40:22.3,15.95408333
1920,47001,177109,TPS2,60:1d:91:89:c4:f1,Level 3,-22.81447565,-43.24719974,40:52.1,40:52.1,102.6461833
1921,47012,177143,TPS2,70:fd:46:63:6b:e2,Level 3,-22.81449517,-43.24711962,40:52.4,40:52.4,12.4471
1924,47049,177325,TPS2,d4:c9:4b:90:2e:58,Level 3,-22.81438751,-43.24718594,41:00.6,41:00.6,119.02785
1932,47174,177753,TPS2,48:49:c7:f9:fc:00,Level 3,-22.81446414,-43.24727443,41:20.4,41:20.4,103.5578167
1933,47241,177981,TPS2,70:fd:46:5f:5d:f2,Level 3,-22.81447268,-43.24720656,41:30.4,41:30.4,98.493
1939,47433,178743,TPS2,88:f8:72:3d:4f:27,Level 3,-22.8143739,-43.24750879,42:06.2,42:06.2,168.9708
1949,47737,179781,TPS2,a8:96:75:ac:ae:66,Level 3,-22.81438433,-43.2472249,42:49.6,42:49.6,227.0660833
1950,47805,180005,TPS2,00:16:98:1c:60:09,Level 3,-22.81432653,-43.24724459,42:59.3,42:59.3,277.2051833
1953,47941,180479,TPS2,d0:04:01:48:cb:28,Level 3,-22.81434311,-43.24751214,43:20.5,43:20.5,28.77313333
1957,48014,180777,TPS2,18:89:5b:39:08:f9,Level 3,-22.81432586,-43.2475125,43:35.4,43:35.4,185.4725
1958,48021,180793,TPS2,50:92:b9:dc:30:6a,Level 3,-22.81415296,-43.24737316,43:35.6,43:35.6,42.36788333
1978,48550,182601,TPS2,98:39:8e:09:b6:71,Level 3,-22.81431587,-43.24719715,44:57.6,44:57.6,1.67E-05
1986,48684,183133,TPS2,48:60:5f:82:ae:02,Level 3,-22.81447095,-43.24723046,45:23.0,45:23.0,119.6537167
1992,49011,184241,TPS2,c0:b5:d7:1b:5f:f1,Level 3,-22.81436394,-43.24750565,46:15.7,46:15.7,38.2805
1993,49030,184327,TPS2,38:71:de:ea:22:42,Level 3,-22.81429764,-43.2472841,46:19.8,46:19.8,65.01715
1995,49033,184337,TPS2,a8:96:75:61:ad:6c,Level 3,-22.81426711,-43.24729552,46:20.1,46:20.1,119.3167667
2000,49142,184751,TPS2,d4:63:c6:b4:76:b0,Level 3,-22.81415132,-43.24732906,46:37.9,46:37.9,218.0266167
2007,49320,185443,TPS2,48:49:c7:0c:10:9e,Level 3,-22.81449892,-43.24721966,47:12.8,47:12.8,4.625466667
2008,49322,185449,TPS2,c0:9a:d0:2a:35:c3,Level 3,-22.8143444,-43.24726645,47:13.3,47:13.3,123.0328667
2013,49509,186163,TPS2,00:5b:94:00:61:84,Level 3,-22.81446859,-43.24724523,47:42.2,47:42.2,64.83713333
2018,49801,187343,TPS2,90:73:5a:60:2e:2a,Level 3,-22.81449453,-43.24727393,48:42.1,48:42.1,1.56325
2033,50377,189387,TPS2,7c:8b:b5:9e:a4:1f,Level 3,-22.81441154,-43.24713377,50:11.8,50:11.8,0
2034,50388,189423,TPS2,0c:cb:85:c0:da:b4,Level 3,-22.81418428,-43.24733071,50:12.6,50:12.6,3.142616667
2038,50496,189821,TPS2,ec:2c:e2:37:6c:44,Level 3,-22.81429949,-43.2475265,50:27.5,50:27.5,102.71235
2042,50587,190148,TPS2,30:4b:07:97:f4:a7,Level 3,-22.81440034,-43.24737831,50:42.2,50:42.2,3.33E-05
2047,50736,190687,TPS2,d4:c9:4b:2f:87:5f,Level 3,-22.81450583,-43.24754791,51:03.8,51:03.8,58.50235
2049,50828,191035,TPS2,f4:f5:24:0d:48:e7,Level 3,-22.81435598,-43.24720555,51:18.7,51:18.7,12.10095
2051,50951,191425,TPS2,d4:63:c6:8a:b7:33,Level 3,-22.81425892,-43.24731525,51:35.6,51:35.6,78.21048333
2057,51068,191871,TPS2,bc:a5:8b:81:7e:c8,Level 3,-22.81442681,-43.24711973,51:53.3,51:53.3,97.18128333
2059,51075,191889,TPS2,0c:cb:85:8e:7a:25,Level 3,-22.81444263,-43.24751055,51:55.4,51:55.4,86.24775
2060,51078,191907,TPS2,b0:47:bf:ce:27:7d,Level 3,-22.81449593,-43.24718169,51:55.9,51:55.9,0
2074,51371,192927,TPS2,40:b8:37:e8:8a:b8,Level 3,-22.81424917,-43.24729674,52:40.0,52:40.0,9.842566667
2088,51769,194449,TPS2,90:73:5a:9f:8d:38,Level 3,-22.81438315,-43.2472159,53:46.8,53:46.8,19859.0323
2089,51965,195093,TPS2,da:a1:19:29:b7:e7,Level 3,-22.81432928,-43.24716284,54:13.0,54:13.0,64.30306667
2093,52088,195577,TPS2,d4:a3:3d:09:85:07,Level 3,-22.81423249,-43.24731789,54:36.9,54:36.9,72.81181667
2095,52130,195743,TPS2,44:91:60:87:12:03,Level 3,-22.81434892,-43.2471434,54:46.8,54:46.8,115.4113667
2096,52137,195769,TPS2,5c:e7:bf:e0:ab:46,Level 3,-22.81443812,-43.24722167,54:47.6,54:47.6,2.111833333
2097,52190,195981,TPS2,60:1d:91:a0:47:4b,Level 3,-22.81449413,-43.24734069,54:57.2,54:57.2,30.02905
2101,52268,196249,TPS2,5c:e7:bf:e1:e7:ca,Level 3,-22.81447759,-43.24716842,55:08.3,55:08.3,1.775516667
2113,52585,197473,TPS2,5c:af:06:75:2a:fb,Level 3,-22.81444448,-43.24714932,56:09.5,56:09.5,118.2789333
2115,52592,197493,TPS2,c0:8c:71:b5:1d:11,Level 3,-22.81420745,-43.24721134,56:10.3,56:10.3,0
2118,52644,197677,TPS2,98:39:8e:98:1e:31,Level 3,-22.81445859,-43.24712978,56:19.6,56:19.6,14.91585
2129,52856,198497,TPS2,38:80:df:ad:ef:c9,Level 3,-22.81445711,-43.24715401,56:54.9,56:54.9,0
2130,52863,198521,TPS2,24:18:1d:06:14:66,Level 3,-22.81424397,-43.24753408,56:56.2,56:56.2,77.68761667
2131,52908,198685,TPS2,bc:a5:8b:b8:69:53,Level 3,-22.81425774,-43.2473029,57:05.7,57:05.7,1.67E-05
2138,52985,198952,TPS2,8c:45:00:c2:d2:b4,Level 3,-22.81414908,-43.24718521,57:15.3,57:15.3,113.5502833
2140,53089,199377,TPS2,24:46:c8:b1:af:d8,Level 3,-22.81447148,-43.24718849,57:37.9,57:37.9,82.72548333
2146,53247,199961,TPS2,70:fd:46:12:2b:f0,Level 3,-22.81416815,-43.24716667,58:04.6,58:04.6,0
2147,53293,200097,TPS2,14:30:c6:63:61:41,Level 3,-22.81449477,-43.24722742,58:10.3,58:10.3,83.03768333
2148,53304,200127,TPS2,10:98:c3:cc:ef:97,Level 3,-22.81437571,-43.24733862,58:10.7,58:10.7,60.91051667
2152,53416,200529,TPS2,48:49:c7:63:01:32,Level 3,-22.81430133,-43.24721028,58:30.0,58:30.0,0
2153,53417,200531,TPS2,74:c1:4f:74:8e:f3,Level 3,-22.81428371,-43.24744517,58:30.1,58:30.1,0.5317
2156,53452,200675,TPS2,2c:4d:54:71:7e:98,Level 3,-22.81445616,-43.24729958,58:38.7,58:38.7,110.6624667
2160,53478,200764,TPS2,90:73:5a:e1:fb:b4,Level 3,-22.8144107,-43.24714297,58:41.0,58:41.0,62.8216
2162,53492,200805,TPS2,5c:e7:bf:e1:e6:40,Level 3,-22.81449525,-43.24721752,58:44.1,58:44.1,5172.338417
2178,53696,201537,TPS2,a8:16:d0:7d:a8:a7,Level 3,-22.81427546,-43.24750489,59:15.7,59:15.7,80.12408333
2183,53741,201641,TPS2,88:e9:fe:cd:34:38,Level 3,-22.81426262,-43.24728663,59:18.7,59:18.7,83.82545
2191,53973,202485,TPS2,7c:8b:b5:f0:4b:bf,Level 3,-22.81426413,-43.2472381,59:57.0,59:57.0,7355.189883
2195,54063,202817,TPS2,8c:f5:a3:3c:9d:a4,Level 3,-22.814386,-43.24720936,00:11.6,00:11.6,0
2200,54139,203039,TPS2,80:58:f8:79:4d:eb,Level 3,-22.81442849,-43.24717934,00:25.2,00:25.2,45.16488333
2203,54201,203257,TPS2,48:49:c7:b6:09:00,Level 3,-22.8144423,-43.24731057,00:34.7,00:34.7,78.22376667
2210,54331,203699,TPS2,0c:cb:85:3d:ee:36,Level 3,-22.81449588,-43.24718288,00:55.8,00:55.8,0
2211,54348,203753,TPS2,30:07:4d:3f:8c:ff,Level 3,-22.81435569,-43.24738679,00:57.7,00:57.7,86.48763333
2212,54361,203817,TPS2,08:8c:2c:ed:37:1a,Level 3,-22.81438064,-43.24727137,01:00.4,01:00.4,49.07831667
2213,54363,203821,TPS2,00:16:98:29:85:9c,Level 3,-22.814472,-43.24723519,01:00.4,01:00.4,2.21845
2215,54398,203937,TPS2,d8:08:31:07:fd:8e,Level 3,-22.81450716,-43.24744664,01:06.1,01:06.1,116.6743333
2244,55066,206293,TPS2,44:80:eb:fc:c8:29,Level 3,-22.81440114,-43.24741662,02:58.5,02:58.5,82.39236667
2247,55112,206441,TPS2,38:9a:f6:2b:21:0f,Level 3,-22.81448205,-43.24751128,03:04.9,03:04.9,145.2665167
2255,55277,206905,TPS2,38:80:df:4d:92:11,Level 3,-22.8143359,-43.24734727,03:26.6,03:26.6,35.79093333
2260,55395,207323,TPS2,48:49:c7:f5:f3:4e,Level 3,-22.81449297,-43.24738421,03:45.5,03:45.5,6.979083333
2261,55400,207341,TPS2,68:c4:4d:c4:bc:a7,Level 3,-22.81428925,-43.24719307,03:46.6,03:46.6,0.38225
2262,55404,207357,TPS2,a8:fa:d8:4d:45:bf,Level 3,-22.81441594,-43.24728717,03:47.5,03:47.5,61.84641667
2264,55473,207623,TPS2,f0:d7:aa:a8:71:a7,Level 3,-22.81433735,-43.24755422,03:59.3,03:59.3,0
